InChIkey,Solvent,MW,SASA,G_sol,DeltaG_sol,Volume,sol_dip,LsoluHsolv,LsolvHsolu,O_charges,C_charges,Most_neg,Most_pos,Het_charges,LogS
HYZJCKYKOHLVJF-FZOZFQFYNA-N,nitromethane,118.138,147.573,-19927.642000000003,-454.1108888888921,141.02700000000002,5.3167100000000005,10.916,8.524999999999999,0.0,-0.53742,-0.44002,0.31124,-0.65505,-0.894802937
XQXPVVBIMDBYFF-KZFATGLANA-N,methanol,152.149,181.241,-22941.846,-1042.9547500000008,179.52599999999998,2.94182,10.319,12.108,-1.6127600000000002,-0.23863,-0.6114,0.67943,-1.6127600000000002,0.608097946
BSYNRYMUTXBXSQ-WXRBYKJCNA-N,toluene,180.16,198.361,-25081.954,-907.6721500000094,179.52599999999998,2.94182,8.206999999999999,10.685,-1.98772,0.3072299999999999,-0.58442,0.69019,-1.98772,-1.920818754
YNPNZTXNASCQKK-UHFFFAOYNA-N,aniline,178.233,209.472,-22838.88,-457.30016666666415,179.52599999999998,2.94182,7.638999999999999,9.132,0.0,-1.6112,-0.17353,0.16522,0.0,0.046418606
NGTRZJDYCCOXBA-UHFFFAOYNA-N,"1,2-dichloroethane",215.312,254.765,-26798.5,-1646.3024000000005,179.52599999999998,2.94182,10.42,8.808,0.0,-1.80266,-0.47483,0.28878,-0.56618,0.402161353
RJKGJBPXVHTNJL-UHFFFAOYNA-N,2-methyl-1-propanol,173.171,192.048,-22436.658,-286.1428780487804,179.52599999999998,2.94182,8.602,12.293,-1.01457,-1.06645,-0.50907,0.85858,-0.1559899999999999,-0.730421634
RXKNNAKAVAHBNK-UHFFFAOYNA-N,1-octanol,140.098,154.652,-20173.932,1354.2716842105292,147.22,0.939688,8.402,13.03,-1.60336,-0.74409,-0.60036,0.87062,-0.12111,-1.707743929
KZNICNPSHKQLFF-JSWHHWTPNA-N,water,99.089,123.988,-18351.868,-412.8563333333368,147.22,0.939688,11.251,15.189,-1.19102,0.48598,-0.59567,0.64272,-1.66798,0.3
SJEBAWHUJDUKQK-UHFFFAOYNA-N,3-methyl-1-butanol,236.27,258.558,-27240.13,-748.4217600000011,278.37,0.939904,8.232,13.097,-1.10657,-0.92733,-0.55792,0.56671,-1.10657,-1.417000004
OTLNPYWUJOZPPA-BGGKNDAXNA-N,thf,167.121,179.815,-23275.76,-1400.201729729728,278.37,0.939904,7.446,13.03,-2.0466,0.0670899999999999,-0.57804,0.84171,-1.20489,-0.107905397
GSBSDUZVSCTUKA-PKSOQXRJNA-N,chloroform,288.345,309.405,-29002.236000000004,-325.9050666666735,347.005,2.58575,9.921,7.476000000000001,-1.08672,-1.7537,-0.58908,0.65677,-1.08672,-1.522878745
CWRYPZZKDGJXCA-UHFFFAOYNA-N,1-octanol,154.211,187.078,-20798.926,563.002800000002,347.005,2.58575,9.752,11.373,0.0,-1.64042,-0.29869,0.16983,0.0,-0.565014591
LXCFILQKKLGQFO-UHFFFAOYNA-N,ethanol,152.149,181.719,-22905.996,-1308.1562222222235,347.005,2.58575,9.765,12.669,-1.49749,-0.09567,-0.61448,0.68376,-1.49749,0.332721185
XMTQQYYKAHVGBJ-XWKXFZRBNA-N,2-methyl-1-pentanol,233.097,243.21,-26833.914,-1849.2224800000004,347.005,2.58575,9.551,11.986,-0.65846,-0.26424,-0.65846,0.68046,-1.62799,-1.050135076
DAUAQNGYDSHRET-KZFATGLANA-N,2-butanol,182.176,208.385,-26315.102,-1965.6858461538432,347.005,2.58575,9.387,12.092,-1.84039,-0.0617299999999999,-0.61115,0.66929,-1.84039,-1.153999999
DDBREPKUVSBGFI-LUXCBXFANA-N,ethanol,232.238,238.499,-27319.45600000001,-1030.675333333333,266.744,10.3986,8.869000000000002,12.958,-1.31899,0.2208899999999999,-0.66473,0.75423,-2.64042,-0.292574613
SJEBAWHUJDUKQK-UHFFFAOYNA-N,1-hexanol,236.27,258.606,-27252.19,-760.4817600000024,278.379,0.936738,8.376999999999999,12.988,-1.10439,-0.92853,-0.5568,0.56613,-1.10439,-1.221999997
WHUUTDBJXJRKMK-IQTGVIGANA-N,dmso,147.13,175.737,-24038.248,-943.163199999999,278.379,0.936738,8.37,11.506,-2.17005,0.5583999999999999,-0.60756,0.66206,-2.68669,-3.8685995
BBEAQIROQSPTKN-UHFFFAOYNA-N,1-propanol,202.255,222.477,-22118.980000000003,-10.871014925374766,278.379,0.936738,8.865,11.058,0.0,-1.66665,-0.17862,0.16821,0.0,-1.248720896
FZERHIULMFGESH-BGGKNDAXNA-N,cyclohexane,135.165,175.106,-22448.068,-341.3718333333345,278.379,0.936738,10.529,13.215,-0.56963,-0.6591,-0.62314,0.64901,-1.03723,-2.698970004
HCUARRIEZVDMPT-WXRBYKJCNA-N,2-propanol,161.16,184.324,-22881.88,-642.043999999998,278.379,0.936738,9.453,11.938,-1.08163,-0.27047,-0.59307,0.67843,-1.24152,-0.0454314
GECHUMIMRBOMGK-YHMJCDSINA-N,2-propanol,249.287,244.789,-27680.746,-919.3964000000014,278.379,0.936738,9.986,12.189,-1.94487,-1.1513,-0.97529,2.54885,-1.1116700000000002,-2.048543104
NIHNNTQXNPWCJQ-UHFFFAOYNA-N,chloroform,166.222,200.685,-21595.464,-193.33299999999508,207.018,0.639201,10.876,8.215,0.0,-1.63242,-0.3243,0.18114,0.0,0.176543279
DWMREKMVXIFPFM-RWWBHRBBNA-N,1-butanol,351.394,321.887,-33955.97,-1922.932083333333,207.018,0.639201,8.790999999999999,11.582,-2.9752,-0.91146,-0.98133,2.49343,-1.75254,-3.019434456
NIHNNTQXNPWCJQ-UHFFFAOYNA-N,2-methyl-2-propanol,166.222,200.685,-21503.794,-101.66300000000048,207.018,0.639201,9.934,12.052,0.0,-1.66003,-0.32594,0.18399,0.0,-0.959653894
YLQWCDOCJODRMT-UHFFFAOYNA-N,ethanol,180.206,204.757,-22315.136,-497.852279069768,212.594,5.39082,8.985000000000001,12.299,-0.55792,-0.8043499999999999,-0.55792,0.59869,-0.55792,0.488550717
LULAYUGMBFYYEX-BGGKNDAXNA-N,1-pentanol,156.568,170.452,-22185.46,-998.958857142854,166.608,1.6034000000000002,9.24,12.785,-1.07697,0.07091,-0.59846,0.66225,-1.16421,-0.033560079
ALYNCZNDIQEVRV-BGGKNDAXNA-N,1-pentanol,137.138,165.819,-21944.47,-1043.5342758620682,166.608,1.6034000000000002,9.682,11.99,-1.11853,0.0235799999999999,-0.6275,0.68353,-1.61601,-0.59914512
FOCAUTSVDIKZOP-JLSKMEETNA-N,thf,94.4975,111.093,-18805.312,-2172.456333333332,95.8474,3.4666400000000004,9.489,13.64,-1.05942,0.3361899999999999,-0.57387,0.65487,-1.15709,0.983436442
VYWYYJYRVSBHJQ-KZFATGLANA-N,2-pentanol,212.118,207.639,-25280.776,-1375.0152592592603,208.185,4.384469999999999,8.212,14.414,-3.0082,0.2792,-0.57444,0.8732,-1.26234,-0.519605953
IKGXIBQEEMLURG-NVPNHPEKNA-N,2-propanol,610.524,535.18,-50380.15400000001,-767.1962857142935,208.185,4.384469999999999,9.089,12.668,-8.01491,0.97396,-0.62995,0.61171,-8.01491,-1.634531041
DFXQXFGFOLXAPO-KZFATGLANA-N,1-decanol,201.566,197.274,-24433.796,-1166.9146470588275,201.293,7.10563,8.717,13.572,-1.99351,0.20416,-0.57696,0.85954,-1.1601400000000002,-0.721246399
GVEPBJHOBDJJJI-UHFFFAOYNA-N,2-methyl-1-propanol,202.255,227.244,-23056.028,-492.10820408162544,201.293,7.10563,8.837,11.736,0.0,-1.64877,-0.15681,0.16776,0.0,-1.272494407
XNGIFLGASWRNHJ-FLKJISBTNA-N,trifluoroethanol,166.133,180.626,-24508.186,-1819.679142857145,201.293,7.10563,10.081,11.567,-2.11062,0.6579000000000002,-0.58646,0.65758,-2.11062,-0.032006252
NGTRZJDYCCOXBA-UHFFFAOYNA-N,chloroform,215.312,253.913,-27006.372,-1854.1744,201.293,7.10563,10.989,7.657,0.0,-1.78592,-0.47799,0.28365,-0.54932,0.433574037
DAUAQNGYDSHRET-KZFATGLANA-N,water,182.176,208.462,-26055.006000000005,-1705.589846153849,201.293,7.10563,10.760000000000002,13.082999999999998,-1.85464,-0.06104,-0.61833,0.67214,-1.85464,-2.495000015
HEFNNWSXXWATRW-YHMJCDSINA-N,methanol,206.284,256.918,-28481.924,-486.2720645161317,201.293,7.10563,10.458,12.241,-1.1014,-1.97732,-0.62657,0.64461,-1.1014,-0.097656217
ALYNCZNDIQEVRV-BGGKNDAXNA-N,dmf,137.138,165.992,-21727.02,-826.0842758620638,201.293,7.10563,8.783000000000001,10.328,-1.11627,0.02397,-0.62435,0.68244,-1.61343,-0.251037139
GJCOSYZMQJWQCA-UHFFFAOYNA-N,heptane,182.221,210.426,-22604.508,-596.1275121951257,201.293,7.10563,10.908,12.782,-0.34716,-1.26953,-0.34716,0.26228,-0.34716,-0.619788758
QCXJEYYXVJIFCE-QIQUEDJNNA-N,ethanol,179.175,207.116,-25516.282,-1029.6003999999955,207.159,8.357790000000001,9.525,12.491,-1.73744,0.14912,-0.63206,0.68006,-2.19385,-0.638272164
PJANXHGTPQOBST-VAWYXSNFNA-N,1-propanol,180.249,234.103,-26060.832,-2627.46577777778,207.159,8.357790000000001,9.877,11.893,0.0,-1.93507,-0.19558,0.16833,0.0,-1.275139235
RXKNNAKAVAHBNK-UHFFFAOYNA-N,hexane,140.098,154.652,-20074.986,1453.2176842105328,207.159,8.357790000000001,8.973,14.652,-1.48035,-0.8150299999999999,-0.52924,0.84788,-0.02025,-3.623423043
DCOPUUMXTXDBNB-GPQMBLKYNA-N,ethanol,296.152,271.906,-30213.688,-1631.451399999998,207.159,8.357790000000001,9.924,11.916,-1.09383,-0.62597,-0.60185,0.66913,-1.66862,-0.718592641
QGJZLNKBHJESQX-WRDJYESVNA-N,1-butanol,456.707,431.001,-41862.464,-900.6571666666641,606.424,6.2188,10.72,12.59,-1.72736,-5.76128,-0.61735,0.61733,-1.72736,-1.683601425
RJKGJBPXVHTNJL-UHFFFAOYNA-N,acetonitrile,173.171,192.048,-22439.812,-289.29687804877904,606.424,6.2188,11.124,10.68,-1.02019,-1.06868,-0.51184,0.86107,-0.1591199999999999,0.605412688
RZVAJINKPMORJF-BGGKNDAXNA-N,"1,2-propanediol",151.165,185.329,-23277.226,-358.0366842105286,606.424,6.2188,10.074,11.091,-1.15987,-0.43223,-0.65738,0.66394,-1.59568,0.232608051
ZFXYFBGIUFBOJW-FZOZFQFYNA-N,1-butanol,180.166,189.594,-23710.514,-943.077846153843,194.011,4.47177,9.574,12.433,-1.207,0.7144999999999999,-0.60465,0.68609,-2.34881,-1.795078058
CKAPSXZOOQJIBF-UHFFFAOYNA-N,1-decanol,284.784,220.81,-23575.98,1948.0178571428623,194.011,4.47177,8.946000000000002,12.888,0.0,0.05629,-0.00954,0.00946,-0.0563,-1.90274269
MWOOGOJBHIARFG-UHFFFAOYNA-N,ethanol,152.149,179.592,-22797.536,-701.2246000000014,175.986,6.38255,9.463,12.104,-1.43518,-0.09806,-0.57497,0.45092,-1.43518,0.473042939
AYIRNRDRBQJXIF-SVGYMEAUNA-N,thf,358.211,328.987,-35280.44,-1086.025999999998,175.986,6.38255,8.700999999999999,12.594,-3.16284,-1.48001,-1.00099,2.49862,-1.4575400000000005,-0.240454085
RXKNNAKAVAHBNK-UHFFFAOYNA-N,2-propanol,140.098,154.652,-20198.132,1330.071684210532,175.986,6.38255,8.563,13.214,-1.62205,-0.7320300000000001,-0.61177,0.87381,-0.13741,-1.482804102
FJKROLUGYXJWQN-BGGKNDAXNA-N,water,138.123,160.929,-21926.998,-1089.1047142857096,155.212,2.59894,10.941,13.797,-1.59655,0.13576,-0.62737,0.68689,-1.59655,-1.370162731
GVEPBJHOBDJJJI-UHFFFAOYNA-N,dimethylacetamide,202.255,227.244,-23065.544,-501.6242040816287,243.068,0.405094,8.815,9.966,0.0,-1.65684,-0.15735,0.16854,0.0,-0.206331257
RGGYLRDGJAJICY-ZYMSVLFVNA-N,methanol,504.627,493.972,-44561.452,-1369.5655000000042,632.973,2.06436,9.382,11.637,-1.44368,-3.10282,-0.6125,0.6497,-2.31543,-1.397940009
WHUUTDBJXJRKMK-IQTGVIGANA-N,ethanol,147.13,166.918,-23373.072,-277.9871999999996,632.973,2.06436,10.442,13.504,-2.18645,0.55019,-0.62375,0.6685,-2.71498,-2.900212352
JLKIGFTWXXRPMT-NDKGDYFDNA-N,1-octanol,253.275,255.297,-29106.84,-1680.881714285708,273.516,9.25381,10.045,12.011,-2.06589,-1.29394,-0.96949,2.59169,-1.1004200000000002,-2.185588183
VHHHONWQHHHLTI-UHFFFAOYNA-N,dichloroethane,236.74,176.295,-21909.84,-49.59730434782614,273.516,9.25381,9.16,11.761,0.0,0.28762,-0.04802,0.14381,-0.28762,0.242617583
AFPHTEQTJZKQAQ-BGGKNDAXNA-N,2-pentanol,167.121,179.627,-23201.868,-1385.0002222222247,176.19099999999997,7.66765,8.62,13.71,-2.08526,0.1016399999999999,-0.59209,0.86289,-1.22237,0.205121891
BXRFQSNOROATLV-UHFFFAOYNA-N,toluene,151.121,171.369,-21783.388,803.1549999999988,176.19099999999997,7.66765,7.19,11.236999999999998,-1.43594,-0.24996,-0.47999,0.82165,-0.61429,-0.391312298
WQLVFSAGQJTQCK-UHFFFAOYNA-N,acetone,414.627,407.677,-38019.43000000001,-932.8420000000116,176.19099999999997,7.66765,11.65,9.773,-1.69969,-4.62812,-0.62504,0.54777,-1.69969,-1.887312772
DNXHEGUUPJUMQT-CBZIJGRNNA-N,dmso,270.371,286.361,-29112.26000000001,-287.8450000000121,176.19099999999997,7.66765,8.433,9.978,-1.1021,-2.5645,-0.59534,0.55732,-1.1021,-0.605549428
ALYNCZNDIQEVRV-BGGKNDAXNA-N,acetone,137.138,166.019,-21690.0,-789.064275862067,176.19099999999997,7.66765,9.572,9.809,-1.12184,0.0231599999999999,-0.6301,0.68487,-1.6194,-0.103128881
CWRYPZZKDGJXCA-UHFFFAOYNA-N,dodecane,154.211,187.008,-20929.214,432.7148000000016,192.383,1.34715,10.272,12.525,0.0,-1.57088,-0.29293,0.16217,0.0,-0.394581426
SKZKKFZAGNVIMN-FSHFIPFONA-N,3-methoxy-1-butanol,137.138,161.154,-21232.802000000003,-733.5901176470579,192.383,1.34715,8.968,11.957,-1.18124,0.05898,-0.67703,0.64146,-1.70385,-0.129996908
GVEPBJHOBDJJJI-UHFFFAOYNA-N,tert-butylcyclohexane,202.255,227.244,-22960.928,-397.0082040816269,192.383,1.34715,9.121,12.672,0.0,-1.55797,-0.15731,0.15892,0.0,-0.841579533
HUPFGZXOMWLGNK-HCKMINDGNA-N,peg400,250.201,250.957,-27864.802,-841.7695000000022,192.383,1.34715,8.853,10.552,-1.5577,0.0250599999999999,-0.60898,0.70177,-1.87034,-1.332000003
GJCOSYZMQJWQCA-UHFFFAOYNA-N,3-methyl-1-butanol,182.221,210.426,-22696.634,-688.2535121951223,192.383,1.34715,9.952,11.852,-0.36682,-1.3349,-0.36682,0.25006,-0.36682,-0.823908741
TWBYWOBDOCUKOW-FZOZFQFYNA-N,2-propanol,123.111,146.766,-20702.22,-533.9979999999996,139.594,2.07135,9.253,13.622,-1.05662,0.2497299999999999,-0.58578,0.64869,-1.38165,-2.14294029
RJKGJBPXVHTNJL-UHFFFAOYNA-N,3-methyl-1-butanol,173.171,192.125,-22418.572,-268.05687804877743,139.594,2.07135,8.55,12.348,-1.01246,-1.06484,-0.50794,0.85821,-0.1542499999999999,-0.535045778
SKZKKFZAGNVIMN-FSHFIPFONA-N,1-decanol,137.138,161.154,-21227.864,-728.6521176470524,139.594,2.07135,9.639,12.513,-1.1752,0.05941,-0.67298,0.64134,-1.69964,-0.958607315
VRPJIFMKZZEXLR-DEPUQRHONA-N,2-propanol,175.184,211.258,-27137.318,-755.0986153846097,139.594,2.07135,10.406,13.537,-2.23886,-0.04123,-0.66062,0.75059,-2.69761,0.559274546
XMTQQYYKAHVGBJ-XWKXFZRBNA-N,1-octanol,233.097,243.352,-26777.658,-1792.9664799999991,139.594,2.07135,9.777,11.933,-0.65746,-0.2608100000000001,-0.65746,0.68155,-1.6297,-1.084533501
XPCTZQVDEJYUGT-UHFFFAOYNA-N,acetonitrile,126.112,149.073,-20570.698,-564.4157499999965,141.147,6.05646,11.946,10.959,-1.3450799999999998,-0.0452899999999999,-0.62306,0.57061,-1.3450799999999998,-0.580101791
CWRYPZZKDGJXCA-UHFFFAOYNA-N,2-pentanol,154.211,187.008,-20981.514,380.4148000000023,141.147,6.05646,9.751,11.449,0.0,-1.64587,-0.29919,0.17043,0.0,-0.651566663
CDVNZMKTJIBBBV-WXRBYKJCNA-N,1-heptanol,226.145,221.246,-26159.17,-1076.3253333333305,229.993,4.71254,8.338000000000001,13.999,-2.98331,-0.1631,-0.5675,0.87618,-1.2359,-0.925798488
ZQBAKBUEJOMQEX-UHFFFAOYNA-N,ethanol,214.22,238.756,-26332.776,-331.8137499999975,229.993,4.71254,9.506,12.605,-1.4809100000000002,-0.4596999999999999,-0.59428,0.70547,-1.4809100000000002,0.268423395
IIUZTXTZRGLYTI-LKUJNTHKNA-N,1-octanol,354.787,342.623,-35023.11000000001,279.61999999998807,229.993,4.71254,9.386,12.338,-2.59389,-0.74898,-0.64337,0.61786,-2.62619,-2.469999944
XMTQQYYKAHVGBJ-XWKXFZRBNA-N,acetonitrile,233.097,243.325,-27000.706,-2016.0144800000016,229.993,4.71254,12.105,10.452,-0.67212,-0.2672800000000001,-0.67212,0.68129,-1.6408200000000002,-1.089999998
DTUOTSLAFJCQHN-UHFFFAOYNA-N,acetone,277.074,223.335,-26554.776000000005,-932.8580000000076,229.993,4.71254,8.043,10.398,-1.51553,0.64123,-0.53009,0.72411,-1.5755599999999998,-1.578299782
BLUAFEHZUWYNDE-NNWCWBAJNA-N,cyclohexane,282.336,270.807,-30596.262,-1704.9483636363657,229.993,4.71254,9.63,14.154,-1.9001,-1.63222,-0.56476,0.65951,-1.9001,-2.005912904
CWRYPZZKDGJXCA-UHFFFAOYNA-N,butanone,154.211,187.049,-20903.686,458.2428000000036,192.37,1.65901,9.423,9.179,0.0,-1.64997,-0.29944,0.17089,0.0,0.128555887
KZNICNPSHKQLFF-JSWHHWTPNA-N,acetone,99.089,123.988,-18358.28,-419.26833333333343,192.37,1.65901,9.723,11.829,-1.1772,0.48032,-0.58889,0.63993,-1.65551,0.174695851
HEFNNWSXXWATRW-YHMJCDSINA-N,thf,206.284,257.548,-28455.520000000004,-459.8680645161367,192.37,1.65901,9.627999999999998,11.767,-1.09706,-1.97467,-0.6002,0.64114,-1.09706,0.444788818
ISAOCJYIOMOJEB-UHFFFAOYNA-N,2-butoxyethanol,212.248,240.261,-27248.236,-1576.463315789475,262.93699999999995,2.8193200000000003,9.057,11.569,-1.08506,-1.06113,-0.54784,0.51038,-1.08506,-1.089600451
ZEYHEAKUIGZSGI-BGGKNDAXNA-N,1-decanol,152.149,180.521,-23314.296,-1827.7740689655184,262.93699999999995,2.8193200000000003,9.654,12.556,-1.47365,-0.0967199999999999,-0.61251,0.67971,-1.47365,-1.15490196
KZTYYGOKRVBIMI-UHFFFAOYNA-N,2-ethyl-1-hexanol,218.27,232.162,-25529.164,678.6199166666702,262.93699999999995,2.8193200000000003,9.799,12.896,-1.97979,-2.0981,-0.99,2.45141,0.4716200000000001,-1.475728822
YLQWCDOCJODRMT-UHFFFAOYNA-N,2-pentanol,180.206,204.757,-22302.552,-485.2682790697654,212.587,5.27323,8.881,12.29,-0.55183,-0.80425,-0.55183,0.59604,-0.55183,-0.455931956
KDYFGRWQOYBRFD-AOTPWWKUNA-N,acetone,118.089,140.472,-21103.322,-309.27057142857666,212.587,5.27323,10.342,12.363,-2.1981,0.6185800000000001,-0.61915,0.66563,-2.1981,-0.621193061
POULHZVOKOAJMA-NDKGDYFDNA-N,2-propanol,200.32,274.791,-30170.696000000004,-1188.9960000000065,291.551,2.61488,10.893,13.891000000000002,-1.1209600000000002,-2.48864,-0.61853,0.67189,-1.1209600000000002,0.383666104
WJFKNYWRSNBZNX-UHFFFAOYNA-N,2-butanol,199.27,217.26,-25368.002,-2121.3820000000014,291.551,2.61488,9.889,11.091,0.0,-1.22281,-0.39876,0.29971,-0.43483,-1.103881367
PCMORTLOPMLEFB-VENOTMPWNA-N,methanol,224.213,251.724,-28480.504,284.7220000000016,291.551,2.61488,9.306,11.84,-2.33949,-0.1576499999999999,-0.62218,0.68039,-2.33949,-0.468821841
OTLNPYWUJOZPPA-BGGKNDAXNA-N,1-propanol,167.121,179.704,-23371.615999999995,-1496.0577297297204,176.886,4.53627,8.256,13.457999999999998,-2.05699,0.0720799999999999,-0.58301,0.84433,-1.2126599999999998,-0.958607315
JYGXADMDTFJGBT-VWUMJDOONA-N,thf,362.465,344.546,-36787.392,-883.0834000000032,176.886,4.53627,9.027,12.578,-2.86833,-2.51752,-0.63693,0.64067,-2.86833,-3.521840777
WWZKQHOCKIZLMA-BGGKNDAXNA-N,water,144.213,206.918,-24873.870000000003,-1175.1964999999982,176.886,4.53627,11.964,15.097,-1.11898,-1.46265,-0.63052,0.6689,-1.11898,-2.300000029
ZUOUZKKEUPVFJK-UHFFFAOYNA-N,4-methyl-2-pentanol,154.211,198.095,-21984.378,-1165.748814814811,201.279,0.0035816,10.154,12.247,0.0,-1.59559,-0.17919,0.16283,0.0,-0.319132035
XRHGYUZYPHTUJZ-BGGKNDAXNA-N,water,156.568,170.601,-22503.61,-1102.7493333333332,167.556,2.09635,10.656,14.095,-1.09184,0.0757399999999999,-0.61209,0.67236,-1.18189,-3.434999818
QFOHBWFCKVYLES-UHFFFAOYNA-N,1-hexanol,194.23,240.169,-26945.798,-876.3030769230791,167.556,2.09635,9.604,12.652,-1.51758,-0.91787,-0.60868,0.6874,-1.51758,0.410177959
XRHGYUZYPHTUJZ-BGGKNDAXNA-N,2-propanol,156.568,170.469,-23427.598,-2026.7373333333344,167.556,2.09635,9.435,13.132,-1.08626,0.0733399999999999,-0.60595,0.6695,-1.17525,-0.777956965
YRHRIQCWCFGUEQ-UHFFFAOYNA-N,cyclohexane,212.266,221.762,-24063.072,-869.9811785714264,167.556,2.09635,9.447,13.054,-0.53866,-0.8025,-0.53866,0.56473,-0.5336000000000001,-2.375750606
YRHRIQCWCFGUEQ-UHFFFAOYNA-N,toluene,212.266,221.762,-24113.274,-920.183178571424,236.332,2.71882,8.116,9.375,-0.54637,-0.8016800000000001,-0.54637,0.56887,-0.54393,-1.310127253
BLUAFEHZUWYNDE-NNWCWBAJNA-N,methanol,282.336,273.916,-29993.006,-1101.6923636363608,236.332,2.71882,9.382,13.037,-2.05221,-1.64574,-0.57815,0.68698,-2.05221,-1.474414677
WQLVFSAGQJTQCK-UHFFFAOYNA-N,methanol,414.627,410.353,-38358.204000000005,-1271.616000000009,236.332,2.71882,11.729,12.071,-1.67183,-4.67419,-0.62787,0.55277,-1.67183,-2.207484414
LDHQCZJRKDOVOX-GSMIJIFMNA-N,acetonitrile,86.0902,125.316,-19298.896,-246.48500000000053,108.875,4.89302,12.323,12.192,-1.13212,-0.1610099999999999,-0.64358,0.69845,-1.13212,0.555094449
WPYMKLBDIGXBTP-FZOZFQFYNA-N,dimethylacetamide,122.123,151.225,-20945.756,-1214.756650000003,144.06900000000002,3.50096,9.371,11.312,-1.10025,-0.1088599999999999,-0.61686,0.66737,-1.10025,0.723783937
VPHHJAOJUJHJKD-KZFATGLANA-N,1-pentanol,191.013,187.66,-24188.896,-2541.222969696966,189.242,0.298228,9.012,12.838,-1.06892,0.23925,-0.5929,0.66607,-1.18109,-0.698359228
GRWAIJBHBCCLGS-FZOZFQFYNA-N,2-propanol,128.09,145.107,-21086.788,-1005.8665,135.797,8.41396,9.751,14.800999999999998,-1.03135,0.35012,-0.56363,0.64971,-1.47655,-0.187806124
DFXQXFGFOLXAPO-KZFATGLANA-N,1-octanol,201.566,197.343,-24427.256,-1160.374647058827,135.797,8.41396,8.721,13.453,-2.00052,0.2080599999999999,-0.58079,0.86089,-1.16636,-0.638272164
VPHHJAOJUJHJKD-KZFATGLANA-N,2-propoxyethanol,191.013,187.61,-23482.574,-1834.900969696966,189.143,3.45947,8.559999999999999,11.829,-1.06324,0.23441,-0.58717,0.66269,-1.17214,-0.39209664
BBEAQIROQSPTKN-UHFFFAOYNA-N,chlorocyclohexane,202.255,222.477,-22116.052,-7.943014925371244,189.143,3.45947,8.895000000000001,9.422,0.0,-1.64188,-0.17788,0.16571,0.0,-1.178814117
JZFDKGFWNSQAHU-GPQMBLKYNA-N,2-propanol,254.285,281.587,-29710.286,-303.6027999999933,189.143,3.45947,9.38,12.964,-1.64073,-0.89314,-0.5901,0.65962,-1.64073,-0.817650973
LDCRTTXIJACKKU-ONEGZZNKNA-N,water,144.127,180.381,-23747.846,-298.09333333334143,189.143,3.45947,10.217,15.493,-1.92751,0.4714799999999999,-0.58621,0.65243,-1.92751,-2.301029996
JWAZRIHNYRIHIV-UHFFFAOYNA-N,octane,144.173,175.366,-21156.230000000003,-233.3744615384676,176.437,1.16169,10.130999999999998,12.791,-0.47433,-0.99459,-0.47433,0.35478,-0.47433,-1.783034017
JJVNINGBHGBWJH-UHFFFAOYNA-N,ethanol,152.149,178.271,-23272.636,-1367.0176000000029,176.437,1.16169,9.415,12.046,-1.43976,-0.0798499999999999,-0.57604,0.47138,-1.43976,0.482873584
YGSDEFSMJLZEOE-BGGKNDAXNA-N,acetone,138.123,157.307,-21725.792,-578.9794000000038,176.437,1.16169,9.251,10.351,-1.58834,0.15164,-0.62874,0.69493,-1.58834,0.324157006
RJKGJBPXVHTNJL-UHFFFAOYNA-N,cyclooctane,173.171,192.048,-22409.054000000004,-258.5388780487847,197.675,5.99595,8.818000000000001,13.803,-0.95376,-1.03831,-0.47834,0.83014,-0.12362,-0.594258345
GVIJJXMXTUZIOD-UHFFFAOYNA-N,"2,2,4-trimethylpentane",216.315,223.654,-23467.88,-469.24231578947,197.675,5.99595,10.245,12.659,0.0,-1.27649,-0.13925,0.16806,-0.03156,-1.770660046
BBEAQIROQSPTKN-UHFFFAOYNA-N,dodecane,202.255,222.477,-22095.04,13.0689850746312,197.675,5.99595,9.428,12.224,0.0,-1.57041,-0.17523,0.15845,0.0,-0.964507572
WURBVZBTWMNKQT-UHFFFAOYNA-N,toluene,293.752,296.253,-30796.366,-1656.0537142857102,348.111,5.58141,8.344,10.368,-0.84777,-1.27682,-0.51976,0.43604,-1.57543,0.087073651
JBKVHLHDHHXQEQ-QDQILVOLNA-N,1-propanol,113.159,149.441,-20469.238,-944.1248000000014,348.111,5.58141,11.211,12.863,-0.71601,-0.65773,-0.71601,0.61901,-1.1539700000000002,0.525623017
OTLNPYWUJOZPPA-BGGKNDAXNA-N,1-hexanol,167.121,179.686,-23277.202,-1401.643729729727,348.111,5.58141,8.243,13.553999999999998,-2.04887,0.0684299999999999,-0.57911,0.84235,-1.20652,-1.096910013
SQNZJJAZBFDUTD-UHFFFAOYNA-N,2-methyl-2-propanol,134.221,191.326,-22546.270000000004,-77.61941935483992,348.111,5.58141,10.76,11.97,0.0,-2.34541,-0.49049,0.17075,0.0,-0.250183999
IYYZUPMFVPLQIF-UHFFFAOYNA-N,ethanol,184.255,204.586,-22095.210000000003,-309.0496666666695,348.111,5.58141,9.742,11.647,0.0,-1.37291,-0.15058,0.17082,0.03221,-0.889845155
HEFNNWSXXWATRW-YHMJCDSINA-N,2-butanol,206.284,257.387,-28524.472,-528.8200645161342,279.891,2.54953,10.447,12.426000000000002,-1.10106,-1.97684,-0.60499,0.64368,-1.10106,0.250420002
